20200218181105.187,10.0.1.194,8001,10.0.1.199,34822,8,8.1-8.2,294000,23520000,0.665,612,812,75.369,0
20200218181105.187,10.0.1.194,8001,10.0.1.199,42168,5,8.1-8.2,283710,22696800,0.832,615,808,76.114,0
20200218181105.187,10.0.1.194,8001,10.0.1.199,49488,9,8.1-8.2,336630,26930400,0.605,590,819,72.039,0
20200218181105.187,10.0.1.194,8001,10.0.1.199,53066,11,8.1-8.2,307230,24578400,0.961,604,813,74.293,0
20200218181105.187,10.0.1.194,8001,10.0.1.199,50804,13,8.1-8.2,276360,22108800,0.678,624,812,76.847,0
20200218181105.187,10.0.1.194,8001,10.0.1.199,33247,7,8.1-8.2,277830,22226400,0.686,629,818,76.895,0
20200218181105.187,10.0.1.194,8001,10.0.1.199,50732,10,8.1-8.2,298410,23872800,0.899,615,818,75.183,0
20200218181105.187,10.0.1.194,0,10.0.1.199,0,-1,8.1-8.2,2922360,233788800,0.961,6158,8146,75.595,0
20200218181105.288,10.0.1.194,8001,10.0.1.199,50982,3,8.2-8.3,286650,22931999,0.891,615,810,75.926,0
20200218181105.288,10.0.1.194,8001,10.0.1.199,44369,4,8.2-8.3,260190,20815199,0.973,641,818,78.362,0
20200218181105.288,10.0.1.194,8001,10.0.1.199,49488,9,8.2-8.3,273420,21873599,0.873,638,824,77.427,0
20200218181105.288,10.0.1.194,8001,10.0.1.199,33247,7,8.2-8.3,286650,22931999,0.797,625,820,76.220,0
20200218181105.328,10.0.1.194,8001,10.0.1.199,48194,6,8.2-8.3,286650,22931999,0.738,600,795,75.472,0
20200218181105.328,10.0.1.194,8001,10.0.1.199,42168,5,8.2-8.3,270480,21638399,0.943,613,797,76.913,0
20200218181105.328,10.0.1.194,8001,10.0.1.199,50804,13,8.2-8.3,288120,23049599,0.810,604,800,75.500,0
20200218181105.328,10.0.1.194,8001,10.0.1.199,50732,10,8.2-8.3,277830,22226399,0.893,599,788,76.015,0
20200218181105.348,10.0.1.194,8001,10.0.1.199,34822,8,8.2-8.3,269010,21520799,0.797,627,810,77.407,0
20200218181105.348,10.0.1.194,8001,10.0.1.199,53066,11,8.2-8.3,288120,23049599,0.884,612,808,75.743,0
20200218181105.348,10.0.1.194,0,10.0.1.199,0,-1,8.2-8.3,2787120,222969599,0.973,6174,8070,76.506,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,50982,3,8.3-8.4,1470,117600,0.848,9,10,90.000,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,44369,4,8.3-8.4,0,0,0.973,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,48194,6,8.3-8.4,0,0,0.738,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,34822,8,8.3-8.4,0,0,0.797,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,42168,5,8.3-8.4,0,0,0.943,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,49488,9,8.3-8.4,1470,117600,0.824,0,1,0.000,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,53066,11,8.3-8.4,0,0,0.884,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,50804,13,8.3-8.4,0,0,0.810,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,33247,7,8.3-8.4,0,0,0.797,0,0,-nan,0
20200218181105.389,10.0.1.194,8001,10.0.1.199,50732,10,8.3-8.4,0,0,0.893,0,0,-nan,0
20200218181105.389,10.0.1.194,0,10.0.1.199,0,-1,8.3-8.4,2940,235200,0.973,9,11,81.818,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,50982,3,8.4-8.5,0,0,0.848,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,44369,4,8.4-8.5,0,0,0.973,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,48194,6,8.4-8.5,0,0,0.738,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,34822,8,8.4-8.5,0,0,0.797,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,42168,5,8.4-8.5,0,0,0.943,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,49488,9,8.4-8.5,0,0,0.824,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,53066,11,8.4-8.5,0,0,0.884,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,50804,13,8.4-8.5,0,0,0.810,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,33247,7,8.4-8.5,0,0,0.797,0,0,-nan,0
20200218181105.510,10.0.1.194,8001,10.0.1.199,50732,10,8.4-8.5,0,0,0.893,0,0,-nan,0
20200218181105.510,10.0.1.194,0,10.0.1.199,0,-1,8.4-8.5,0,0,0.973,0,0,-nan,0
20200218181105.611,10.0.1.194,8001,10.0.1.199,48194,6,8.5-8.6,0,0,0.738,0,0,-nan,0
20200218181105.611,10.0.1.194,8001,10.0.1.199,42168,5,8.5-8.6,0,0,0.943,0,0,-nan,0
20200218181105.611,10.0.1.194,8001,10.0.1.199,50804,13,8.5-8.6,0,0,0.810,0,0,-nan,0
20200218181105.611,10.0.1.194,8001,10.0.1.199,50732,10,8.5-8.6,0,0,0.893,0,0,-nan,0
20200218181105.631,10.0.1.194,8001,10.0.1.199,50982,3,8.5-8.6,0,0,0.848,0,0,-nan,0
20200218181105.631,10.0.1.194,8001,10.0.1.199,44369,4,8.5-8.6,0,0,0.973,0,0,-nan,0
20200218181105.631,10.0.1.194,8001,10.0.1.199,34822,8,8.5-8.6,0,0,0.797,0,0,-nan,0
20200218181105.631,10.0.1.194,8001,10.0.1.199,49488,9,8.5-8.6,0,0,0.824,0,0,-nan,0
20200218181105.631,10.0.1.194,8001,10.0.1.199,53066,11,8.5-8.6,0,0,0.884,0,0,-nan,0
20200218181105.631,10.0.1.194,8001,10.0.1.199,33247,7,8.5-8.6,0,0,0.797,0,0,-nan,0
20200218181105.631,10.0.1.194,0,10.0.1.199,0,-1,8.5-8.6,0,0,0.973,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,50982,3,8.6-8.7,0,0,0.848,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,44369,4,8.6-8.7,0,0,0.973,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,48194,6,8.6-8.7,0,0,0.738,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,34822,8,8.6-8.7,0,0,0.797,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,42168,5,8.6-8.7,0,0,0.943,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,49488,9,8.6-8.7,0,0,0.824,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,53066,11,8.6-8.7,0,0,0.884,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,50804,13,8.6-8.7,0,0,0.810,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,33247,7,8.6-8.7,0,0,0.797,0,0,-nan,0
20200218181105.732,10.0.1.194,8001,10.0.1.199,50732,10,8.6-8.7,0,0,0.893,0,0,-nan,0
20200218181105.732,10.0.1.194,0,10.0.1.199,0,-1,8.6-8.7,0,0,0.973,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,50982,3,8.7-8.8,0,0,0.848,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,44369,4,8.7-8.8,0,0,0.973,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,48194,6,8.7-8.8,0,0,0.738,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,34822,8,8.7-8.8,0,0,0.797,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,42168,5,8.7-8.8,0,0,0.943,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,49488,9,8.7-8.8,0,0,0.824,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,53066,11,8.7-8.8,0,0,0.884,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,50804,13,8.7-8.8,0,0,0.810,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,33247,7,8.7-8.8,0,0,0.797,0,0,-nan,0
20200218181105.793,10.0.1.194,8001,10.0.1.199,50732,10,8.7-8.8,0,0,0.893,0,0,-nan,0
20200218181105.793,10.0.1.194,0,10.0.1.199,0,-1,8.7-8.8,0,0,0.973,0,0,-nan,0
20200218181105.894,10.0.1.194,8001,10.0.1.199,50804,13,8.8-8.9,0,0,0.810,0,0,-nan,0
20200218181105.894,10.0.1.194,8001,10.0.1.199,50732,10,8.8-8.9,0,0,0.893,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,50982,3,8.8-8.9,0,0,0.848,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,44369,4,8.8-8.9,0,0,0.973,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,48194,6,8.8-8.9,0,0,0.738,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,34822,8,8.8-8.9,0,0,0.797,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,42168,5,8.8-8.9,0,0,0.943,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,49488,9,8.8-8.9,0,0,0.824,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,53066,11,8.8-8.9,0,0,0.884,0,0,-nan,0
20200218181105.914,10.0.1.194,8001,10.0.1.199,33247,7,8.8-8.9,0,0,0.797,0,0,-nan,0
20200218181105.914,10.0.1.194,0,10.0.1.199,0,-1,8.8-8.9,0,0,0.973,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,50982,3,8.9-9.0,0,0,0.848,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,44369,4,8.9-9.0,0,0,0.973,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,48194,6,8.9-9.0,0,0,0.738,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,34822,8,8.9-9.0,0,0,0.797,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,42168,5,8.9-9.0,0,0,0.943,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,49488,9,8.9-9.0,0,0,0.824,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,53066,11,8.9-9.0,0,0,0.884,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,50804,13,8.9-9.0,0,0,0.810,0,0,-nan,0
20200218181106.015,10.0.1.194,8001,10.0.1.199,50732,10,8.9-9.0,0,0,0.893,0,0,-nan,0
20200218181106.035,10.0.1.194,8001,10.0.1.199,33247,7,8.9-9.0,0,0,0.797,0,0,-nan,0
20200218181106.035,10.0.1.194,0,10.0.1.199,0,-1,8.9-9.0,0,0,0.973,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,50982,3,9.0-9.1,0,0,0.848,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,44369,4,9.0-9.1,0,0,0.973,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,48194,6,9.0-9.1,0,0,0.738,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,34822,8,9.0-9.1,0,0,0.797,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,42168,5,9.0-9.1,0,0,0.943,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,49488,9,9.0-9.1,0,0,0.824,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,53066,11,9.0-9.1,0,0,0.884,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,50804,13,9.0-9.1,0,0,0.810,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,33247,7,9.0-9.1,0,0,0.797,0,0,-nan,0
20200218181106.136,10.0.1.194,8001,10.0.1.199,50732,10,9.0-9.1,0,0,0.893,0,0,-nan,0
20200218181106.136,10.0.1.194,0,10.0.1.199,0,-1,9.0-9.1,0,0,0.973,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,50982,3,9.1-9.2,0,0,0.848,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,44369,4,9.1-9.2,0,0,0.973,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,48194,6,9.1-9.2,0,0,0.738,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,34822,8,9.1-9.2,0,0,0.797,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,42168,5,9.1-9.2,0,0,0.943,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,49488,9,9.1-9.2,0,0,0.824,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,53066,11,9.1-9.2,0,0,0.884,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,50804,13,9.1-9.2,0,0,0.810,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,33247,7,9.1-9.2,0,0,0.797,0,0,-nan,0
20200218181106.197,10.0.1.194,8001,10.0.1.199,50732,10,9.1-9.2,0,0,0.893,0,0,-nan,0
20200218181106.197,10.0.1.194,0,10.0.1.199,0,-1,9.1-9.2,0,0,0.973,0,0,-nan,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,50982,3,9.2-9.3,1470,117599,1.383,309261,309262,100.000,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,44369,4,9.2-9.3,0,0,0.973,0,0,-nan,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,48194,6,9.2-9.3,1470,117599,1.307,311067,311068,100.000,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,34822,8,9.2-9.3,1470,117599,1.392,335581,335582,100.000,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,42168,5,9.2-9.3,0,0,0.943,0,0,-nan,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,49488,9,9.2-9.3,0,0,0.824,0,0,-nan,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,53066,11,9.2-9.3,0,0,0.884,0,0,-nan,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,50804,13,9.2-9.3,0,0,0.810,0,0,-nan,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,33247,7,9.2-9.3,1470,117599,1.409,275656,275657,100.000,0
20200218181106.298,10.0.1.194,8001,10.0.1.199,50732,10,9.2-9.3,0,0,0.893,0,0,-nan,0
20200218181106.298,10.0.1.194,0,10.0.1.199,0,-1,9.2-9.3,5880,470399,1.409,1231565,1231569,100.000,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,50982,3,9.3-9.4,141120,11289600,1.629,557,653,85.299,4
20200218181106.379,10.0.1.194,8001,10.0.1.199,44369,4,9.3-9.4,139650,11172000,1.425,360120,360215,99.974,6
20200218181106.379,10.0.1.194,8001,10.0.1.199,48194,6,9.3-9.4,136710,10936800,1.208,541,634,85.331,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,34822,8,9.3-9.4,136710,10936800,1.366,548,641,85.491,7
20200218181106.379,10.0.1.194,8001,10.0.1.199,42168,5,9.3-9.4,133770,10701600,1.233,278127,278218,99.967,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,49488,9,9.3-9.4,123480,9878400,1.701,276840,276924,99.970,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,53066,11,9.3-9.4,129360,10348800,1.492,332766,332854,99.974,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,50804,13,9.3-9.4,124950,9996000,1.265,459947,460032,99.982,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,33247,7,9.3-9.4,123480,9878400,1.601,562,646,86.997,0
20200218181106.379,10.0.1.194,8001,10.0.1.199,50732,10,9.3-9.4,122010,9760800,1.636,365868,365951,99.977,0
20200218181106.379,10.0.1.194,0,10.0.1.199,0,-1,9.3-9.4,1311240,104899200,1.701,2075876,2076768,99.957,17
20200218181106.480,10.0.1.194,8001,10.0.1.199,50982,3,9.4-9.5,255780,20462400,0.637,644,818,78.729,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,44369,4,9.4-9.5,242550,19404000,0.546,658,823,79.951,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,48194,6,9.4-9.5,251370,20109600,0.718,644,815,79.018,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,34822,8,9.4-9.5,280770,22461600,0.673,634,825,76.848,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,42168,5,9.4-9.5,223440,17875200,0.786,659,811,81.258,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,49488,9,9.4-9.5,263130,21050400,0.436,637,816,78.064,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,53066,11,9.4-9.5,269010,21520800,0.580,640,823,77.764,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,50804,13,9.4-9.5,248430,19874400,0.579,646,815,79.264,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,33247,7,9.4-9.5,248430,19874400,0.442,652,821,79.415,0
20200218181106.480,10.0.1.194,8001,10.0.1.199,50732,10,9.4-9.5,257250,20580000,0.662,640,815,78.528,0
20200218181106.480,10.0.1.194,0,10.0.1.199,0,-1,9.4-9.5,2540160,203212800,0.786,6454,8182,78.880,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,50982,3,9.5-9.6,308700,24696000,1.149,606,816,74.265,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,44369,4,9.5-9.6,261660,20932800,1.443,637,815,78.160,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,48194,6,9.5-9.6,277830,22226400,1.173,621,810,76.667,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,34822,8,9.5-9.6,263130,21050400,1.313,635,814,78.010,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,42168,5,9.5-9.6,292530,23402400,1.200,615,814,75.553,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,49488,9,9.5-9.6,271950,21756000,1.339,623,808,77.104,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,53066,11,9.5-9.6,274890,21991200,1.051,621,808,76.856,0
20200218181106.581,10.0.1.194,8001,10.0.1.199,50804,13,9.5-9.6,288120,23049600,1.364,621,817,76.010,0
20200218181106.582,10.0.1.194,8001,10.0.1.199,33247,7,9.5-9.6,289590,23167200,1.157,625,822,76.034,0
20200218181106.582,10.0.1.194,8001,10.0.1.199,50732,10,9.5-9.6,302820,24225600,1.024,604,810,74.568,0
20200218181106.582,10.0.1.194,0,10.0.1.199,0,-1,9.5-9.6,2831220,226497600,1.443,6208,8134,76.322,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,50982,3,9.6-9.7,257250,20580000,1.086,641,816,78.554,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,44369,4,9.6-9.7,229320,18345600,1.515,661,817,80.906,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,48194,6,9.6-9.7,227850,18228000,1.297,663,818,81.051,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,34822,8,9.6-9.7,227850,18228000,0.922,654,809,80.841,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,42168,5,9.6-9.7,282240,22579200,1.108,626,818,76.528,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,49488,9,9.6-9.7,242550,19404000,1.078,653,818,79.829,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,53066,11,9.6-9.7,251370,20109600,0.864,647,818,79.095,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,50804,13,9.6-9.7,246960,19756800,1.252,643,811,79.285,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,33247,7,9.6-9.7,246960,19756800,1.124,637,805,79.130,0
20200218181106.683,10.0.1.194,8001,10.0.1.199,50732,10,9.6-9.7,244020,19521600,1.147,650,816,79.657,0
20200218181106.683,10.0.1.194,0,10.0.1.199,0,-1,9.6-9.7,2456370,196509600,1.515,6475,8146,79.487,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,50982,3,9.7-9.8,266070,21285599,1.005,622,803,77.460,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,44369,4,9.7-9.8,227850,18227999,1.183,648,803,80.697,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,48194,6,9.7-9.8,280770,22461599,1.070,625,816,76.593,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,34822,8,9.7-9.8,286650,22931999,0.871,617,812,75.985,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,42168,5,9.7-9.8,269010,21520799,0.970,619,802,77.182,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,49488,9,9.7-9.8,252840,20227199,1.022,637,809,78.739,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,53066,11,9.7-9.8,269010,21520799,0.721,626,809,77.379,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,50804,13,9.7-9.8,283710,22696799,0.872,617,810,76.173,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,33247,7,9.7-9.8,232260,18580799,1.010,661,819,80.708,0
20200218181106.784,10.0.1.194,8001,10.0.1.199,50732,10,9.7-9.8,255780,20462399,1.086,637,811,78.545,0
20200218181106.784,10.0.1.194,0,10.0.1.199,0,-1,9.7-9.8,2623950,209915999,1.183,6309,8094,77.947,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,50982,3,9.8-9.9,232260,18580800,1.086,666,824,80.825,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,44369,4,9.8-9.9,248430,19874400,1.131,655,824,79.490,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,48194,6,9.8-9.9,204330,16346400,0.994,675,814,82.924,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,34822,8,9.8-9.9,216090,17287200,1.073,671,818,82.029,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,42168,5,9.8-9.9,224910,17992800,1.102,668,821,81.364,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,49488,9,9.8-9.9,210210,16816800,0.598,673,816,82.475,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,53066,11,9.8-9.9,182280,14582400,1.340,692,816,84.804,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,50804,13,9.8-9.9,235200,18816000,1.099,661,821,80.512,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,33247,7,9.8-9.9,252840,20227200,0.945,640,812,78.818,0
20200218181106.885,10.0.1.194,8001,10.0.1.199,50732,10,9.8-9.9,214620,17169600,0.918,670,816,82.108,0
20200218181106.885,10.0.1.194,0,10.0.1.199,0,-1,9.8-9.9,2221170,177693600,1.340,6671,8182,81.533,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,50982,3,9.9-10.0,264600,21168000,0.856,626,806,77.667,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,44369,4,9.9-10.0,255780,20462400,0.894,627,801,78.277,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,48194,6,9.9-10.0,264600,21168000,0.900,630,810,77.778,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,34822,8,9.9-10.0,276360,22108800,1.002,617,805,76.646,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,42168,5,9.9-10.0,264600,21168000,0.972,636,816,77.941,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,49488,9,9.9-10.0,260190,20815200,0.993,639,816,78.309,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,53066,11,9.9-10.0,271950,21756000,0.793,624,809,77.132,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,50804,13,9.9-10.0,274890,21991200,0.817,622,809,76.885,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,33247,7,9.9-10.0,279300,22344000,0.842,614,804,76.368,0
20200218181106.986,10.0.1.194,8001,10.0.1.199,50732,10,9.9-10.0,271950,21756000,0.711,630,815,77.301,0
20200218181106.986,10.0.1.194,0,10.0.1.199,0,-1,9.9-10.0,2684220,214737600,1.002,6265,8091,77.432,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,50982,3,10.0-10.1,246960,19756800,0.856,648,816,79.412,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,44369,4,10.0-10.1,229320,18345600,0.717,665,821,80.999,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,48194,6,10.0-10.1,239610,19168800,0.619,653,816,80.025,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,34822,8,10.0-10.1,249900,19992000,0.941,655,825,79.394,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,42168,5,10.0-10.1,238140,19051200,0.704,647,809,79.975,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,49488,9,10.0-10.1,220500,17640000,0.699,656,806,81.390,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,53066,11,10.0-10.1,235200,18816000,0.732,654,814,80.344,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,50804,13,10.0-10.1,274890,21991200,0.718,629,816,77.083,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,33247,7,10.0-10.1,267540,21403200,0.794,634,816,77.696,0
20200218181107.087,10.0.1.194,8001,10.0.1.199,50732,10,10.0-10.1,208740,16699200,0.866,673,815,82.577,0
20200218181107.087,10.0.1.194,0,10.0.1.199,0,-1,10.0-10.1,2410800,192864000,0.941,6514,8154,79.887,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,50982,3,10.1-10.2,248430,19874400,1.290,649,818,79.340,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,44369,4,10.1-10.2,219030,17522400,1.389,670,819,81.807,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,48194,6,10.1-10.2,241080,19286400,1.161,661,825,80.121,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,34822,8,10.1-10.2,263130,21050400,0.895,630,809,77.874,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,42168,5,10.1-10.2,224910,17992800,1.019,673,826,81.477,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,49488,9,10.1-10.2,285180,22814400,0.634,631,825,76.485,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,53066,11,10.1-10.2,244020,19521600,0.626,659,825,79.879,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,50804,13,10.1-10.2,230790,18463200,0.925,659,816,80.760,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,33247,7,10.1-10.2,232260,18580800,0.849,659,817,80.661,0
20200218181107.188,10.0.1.194,8001,10.0.1.199,50732,10,10.1-10.2,269010,21520800,1.254,632,815,77.546,0
20200218181107.188,10.0.1.194,0,10.0.1.199,0,-1,10.1-10.2,2457840,196627200,1.389,6523,8195,79.597,0
20200218181107.289,10.0.1.194,8001,10.0.1.199,50982,3,10.2-10.3,217560,17404799,1.298,662,810,81.728,0
20200218181107.289,10.0.1.194,8001,10.0.1.199,44369,4,10.2-10.3,210210,16816799,1.253,668,811,82.367,0
20200218181107.289,10.0.1.194,8001,10.0.1.199,48194,6,10.2-10.3,216090,17287199,1.249,654,801,81.648,0
20200218181107.289,10.0.1.194,8001,10.0.1.199,34822,8,10.2-10.3,204330,16346399,1.298,679,818,83.007,0
20200218181107.289,10.0.1.194,8001,10.0.1.199,42168,5,10.2-10.3,198450,15875999,1.148,669,804,83.209,0
20200218181107.289,10.0.1.194,8001,10.0.1.199,49488,9,10.2-10.3,216090,17287199,1.133,666,813,81.919,0
